property_id,society,bedrooms,baths,built_year,nearby_locations_and_other_facilities,rooms,link,floors,furnished,other_business_and_communication_facilities,other_community_facilities,lawn_or_garden,other_healthcare_and_recreation_facilities,price,area,area_sqft,servant_quarters,kitchens,store_rooms,total_rooms,price_per_sqft,drawing_room,dining_room,lounge_or_sitting_room,laundry_room,study_room,prayer_room,powder_room,gym,steam_room,servant_quarters_flag,store_rooms_flag,kitchens_flag,other_rooms,luxury_score,furnishing_score
1,Park View City,4.0,4.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '4', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_5_marla_luxury_house_for_sale_in_park_view_city_lahore-53568075-1466-1.html,,,,,True,,1.65,5.0,1361.2549999999999,,2.0,1.0,3.0,12132.35294117647,1,1,1,1,1,1,1,0,1,0,0,0,1,45,14
1,Park View City,5.0,4.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '4', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/park_view_city_park_view_city_-_diamond_block_5_marla_luxury_house_for_sale_in_park_view_city_lahore-53568051-17433-1.html,1,True,True,True,True,True,1.89,6.0,1633.5059999999999,,2.0,1.0,3.0,11580.882352941177,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,4.0,5.0,2021.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Kitchens': '2'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installments_plan_5_marla_brand_new_house_for_sale_in_park_view_city-53526334-1466-1.html,3,,True,True,True,True,1.6,5.0,1361.2549999999999,,2.0,,,11764.70588235294,1,1,1,0,1,0,1,0,0,1,1,0,1,43,8
1,Park View City,4.0,5.0,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Kitchens': '2'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-53561685-1466-1.html,,True,,,,,1.7,5.0,1361.2549999999999,,2.0,,,12500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,24,20
1,Park View City,5.0,6.0,2024.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_10_marla_brand_new_house_in_park_view_city_lahore-53561495-1466-1.html,2,,True,True,True,True,3.15,10.0,2722.5099999999998,1.0,2.0,1.0,3.0,11580.882352941177,1,1,1,1,1,1,1,1,1,0,0,0,0,59,8
1,Park View City,4.0,5.0,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-53562256-1466-1.html,,True,True,True,True,True,1.5,5.0,1361.2549999999999,,2.0,1.0,3.0,11029.411764705883,1,1,1,1,0,0,0,1,0,1,0,0,1,54,25
1,Park View City,5.0,6.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_10_marla_brand_new_house_in_park_view_city_lahore-53562799-1466-1.html,3,True,True,True,True,True,3.1,10.0,2722.5099999999998,1.0,2.0,1.0,3.0,11397.058823529413,1,1,1,0,1,1,0,0,0,0,0,0,1,66,25
1,Park View City,4.0,5.0,2022.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '2'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-53563092-1466-1.html,2,True,True,True,True,True,1.7,5.0,1361.2549999999999,1.0,2.0,2.0,4.0,12500.0,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,4.0,5.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-53563095-1466-1.html,True,True,True,True,True,True,1.6,5.0,1361.2549999999999,2.0,2.0,2.0,4.0,11764.70588235294,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,5.0,6.0,2015.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_10_marla_brand_new_house_in_park_view_city_lahore-53563098-1466-1.html,2,True,True,True,True,True,3.0,10.0,2722.5099999999998,1.0,2.0,1.0,3.0,11029.411764705883,1,1,1,1,1,1,1,1,1,0,0,0,1,57,25
1,Park View City,4.0,4.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '4', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_5_marla_luxury_house_for_sale_in_park_view_city_lahore-53595232-1466-1.html,,,,,True,,1.67,5.0,1361.2549999999999,,2.0,1.0,3.0,12279.411764705883,1,1,1,1,1,1,1,0,1,0,0,0,1,49,14
1,Park View City,5.0,4.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '4', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_prime_10_marla_house_for_sale_in_park_view_city_lahore-53628289-1466-1.html,,True,,,True,,3.5,10.0,2722.5099999999998,,2.0,1.0,3.0,12867.64705882353,1,1,1,1,1,1,1,1,1,0,0,0,1,63,25
1,Park View City,4.0,5.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_brand_new_house_in_park_view_city_lahore-52778823-1466-1.html,1,True,True,True,True,True,1.6,5.0,1361.2549999999999,1.0,2.0,1.0,3.0,11764.70588235294,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,5.0,6.0,2023.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_10_marla_brand_new_house_in_park_view_city_lahore-52769542-1466-1.html,2,True,True,True,True,True,3.15,10.0,2722.5099999999998,,2.0,1.0,3.0,11580.882352941177,1,1,1,1,1,1,1,1,1,1,0,0,1,66,25
1,Park View City,3.0,4.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '3', 'Bathrooms': '4', 'Kitchens': '2'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_brand_new_house_in_park_view_city_lahore_for_sale-52732774-1466-1.html,2,True,True,True,True,True,1.35,5.0,1361.2549999999999,,2.0,,,9926.470588235294,1,1,1,1,1,1,1,1,1,1,1,0,1,66,25
1,Park View City,5.0,5.0,2015.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '5', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}",https://www.zameen.com/Property/lahore_park_view_city_5_marla_corner_luxury_house_for_sale_in_park_view_city_lahore-53527565-1466-1.html,2,,True,True,True,True,1.82,5.0,1361.2549999999999,2.0,2.0,2.0,4.0,13382.35294117647,1,1,1,1,1,1,1,1,1,0,0,0,1,66,15
1,Park View City,3.0,4.0,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_brand_new_house_in_park_view_city_lahore-52802239-1466-1.html,2,True,True,True,True,True,1.35,5.0,1361.2549999999999,2.0,2.0,1.0,3.0,9926.470588235294,1,1,1,1,1,1,1,1,1,0,0,0,0,66,25
1,Park View City,4.0,5.0,2018.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-52802197-1466-1.html,3,True,True,True,True,True,1.55,5.0,1361.2549999999999,1.0,2.0,1.0,3.0,11397.058823529413,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,4.0,5.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-52802191-1466-1.html,3,True,True,True,True,True,1.75,5.0,1361.2549999999999,1.0,2.0,1.0,3.0,12867.64705882353,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,3.0,4.0,2010.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-52820828-1466-1.html,2,True,True,True,True,True,1.35,5.0,1361.2549999999999,1.0,2.0,,,9926.470588235294,1,1,1,1,1,1,1,1,1,0,1,0,1,66,25
1,Park View City,4.0,5.0,2024.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-52820860-1466-1.html,2,True,True,True,True,True,1.65,5.0,1361.2549999999999,2.0,2.0,2.0,4.0,12132.35294117647,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,4.0,5.0,2024.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_lake_city_lahore-53065858-1466-1.html,2,True,True,True,True,True,1.6,5.0,1361.2549999999999,2.0,2.0,2.0,4.0,11764.70588235294,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,6.0,5.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '5', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_extension_block_prime_10_marla_grey_for_sale_in_park_view_city_lahore-53527530-16719-1.html,,,True,True,True,,3.1,10.0,2722.5099999999998,,2.0,1.0,3.0,11397.058823529413,1,1,1,1,1,1,1,0,1,0,0,0,1,51,14
1,Park View City,4.0,4.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '4', 'Kitchens': '2'}",https://www.zameen.com/Property/park_view_city_park_view_city_-_crystal_block_brand_new_7_marla_corner_house_for_sale_in_crystal_block_park_view_city_lahore-53831712-17960-1.html,2,,True,True,True,True,3.2,7.0,1905.7569999999998,,2.0,,,16806.722689075632,1,1,1,0,1,1,0,0,0,1,1,0,1,55,15
1,Park View City,2.0,2.0,2024.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '2', 'Bathrooms': '2', 'Kitchens': '1', 'Store Rooms': '1'}",https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_extension_block_5_marla_single_story_corner_house_for_sale_in_tulip_extension_block_parview_city_lahore-52111989-16719-1.html,1,True,True,True,,,1.5,5.0,1361.2549999999999,,1.0,1.0,2.0,11029.411764705883,1,1,1,1,1,1,1,0,0,0,0,0,0,42,16
1,Park View City,4.0,5.0,2024.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_5_marla_luxury_house_for_sale_in_park_view_city_lahore-52314845-1466-1.html,3,True,True,True,True,True,2.5,5.0,1361.2549999999999,1.0,2.0,1.0,3.0,18382.352941176472,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,4.0,5.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_5_marla_luxury_house_for_sale_in_parkview_city_lahore-52813252-1466-1.html,3,True,True,True,True,True,1.9,5.0,1361.2549999999999,1.0,2.0,1.0,3.0,13970.588235294117,1,1,1,1,1,1,1,1,1,0,0,0,1,62,25
1,Park View City,4.0,5.0,2023.0,"Nearby Schools, Nearby Hospitals, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Kitchens': '2'}",https://www.zameen.com/Property/park_view_city_park_view_city_-_rose_block_7_marla_corner_brand_new_lavish_house_for_sale_in_park_view_city_lahore-54022577-13322-1.html,True,,True,True,True,True,3.5,7.0,1905.7569999999998,,2.0,,,18382.352941176472,1,1,1,1,1,1,1,0,0,1,1,0,1,29,7
1,Park View City,4.0,4.0,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '4', 'Kitchens': '2'}",https://www.zameen.com/Property/lahore_park_view_city_5_marla_brand_new_modern_design_lavish_house_for_sale_in_park_view_city_lahore_for_discounted_price_and_original_pictures_download_the_app_signature_lands-53759603-1466-1.html,2,,True,True,,True,2.35,5.0,1361.2549999999999,,2.0,,,17279.41176470588,1,1,1,0,0,0,0,0,0,0,0,0,0,37,5
1,Park View City,4.0,4.0,2016.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '4', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_5_marla_brand_new_modern_design_house_for_sale_in_park_view_city_lahore_for_discounted_price_and_original_pictures_download_the_app_signature_lands-53759604-1466-1.html,2,True,True,True,,True,2.45,5.0,1361.2549999999999,,2.0,1.0,3.0,18014.70588235294,1,1,1,0,1,1,1,0,0,0,0,0,1,47,24
1,Park View City,4.0,4.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '4', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/park_view_city_park_view_city_-_platinum_block_on_excellent_location_house_for_sale_in_rs_20000000-54021566-16617-1.html,,,True,True,,True,2.0,5.0,1361.2549999999999,,2.0,1.0,3.0,14705.882352941177,1,1,1,0,1,1,1,0,0,0,0,0,1,44,14
1,Park View City,5.0,6.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '2'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_10_marla_brand_new_house_in_park_view_city_lahore-53589733-1466-1.html,2,True,True,True,True,,3.15,10.0,2722.5099999999998,1.0,2.0,2.0,4.0,11580.882352941177,1,1,1,1,1,1,1,1,1,0,0,0,1,61,25
1,Park View City,4.0,5.0,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-53563716-1466-1.html,,True,,True,True,,1.7,5.0,1361.2549999999999,1.0,2.0,1.0,3.0,12500.0,1,1,1,1,1,1,1,1,1,0,0,0,1,60,23
1,Park View City,5.0,6.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_10_marla_brand_new_house_for_sale_in_park_view_city_lahore-53563547-1466-1.html,3,True,True,True,True,True,3.2,10.0,2722.5099999999998,1.0,2.0,1.0,3.0,11764.70588235294,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,4.0,5.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-53563538-1466-1.html,33,True,True,True,True,True,1.65,5.0,1361.2549999999999,1.0,2.0,1.0,3.0,12132.35294117647,1,1,1,1,1,1,1,0,1,0,0,0,1,62,25
1,Park View City,4.0,5.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-53590266-1466-1.html,2,True,True,True,True,True,1.65,5.0,1361.2549999999999,2.0,2.0,1.0,3.0,12132.35294117647,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,5.0,6.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Kitchens': '2'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_10_marla_brand_new_house_in_park_view_city_lahore-53590429-1466-1.html,2,True,True,True,True,True,3.15,10.0,2722.5099999999998,,2.0,,,11580.882352941177,1,1,1,1,1,1,1,1,1,1,1,0,1,66,25
1,Park View City,3.0,4.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installments_plan_5_marla_brand_new_house_for_sale_in_park_view_city-53646499-1466-1.html,2,True,True,True,True,True,1.35,5.0,1361.2549999999999,1.0,2.0,1.0,3.0,9926.470588235294,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,4.0,5.0,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service","{'Bedrooms': '4', 'Bathrooms': '5', 'Kitchens': '2'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installments_plan_5_marla_brand_new_house_for_sale_in_park_view_city-53646512-1466-1.html,,,,,,,1.65,5.0,1361.2549999999999,,2.0,,,12132.35294117647,1,1,0,0,0,0,0,0,0,0,0,0,0,28,8
1,Park View City,3.0,4.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '2'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installments_plan_5_marla_brand_new_house_for_sale_in_park_view_city-53646530-1466-1.html,2,True,True,True,True,True,1.35,5.0,1361.2549999999999,1.0,2.0,2.0,4.0,9926.470588235294,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,4.0,5.0,2018.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installments_plan_5_marla_brand_new_house_for_sale_in_park_view_city-53653377-1466-1.html,2,True,True,True,True,True,1.5,5.0,1361.2549999999999,1.0,2.0,1.0,3.0,11029.411764705883,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,4.0,5.0,2020.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2'}",https://www.zameen.com/Property/lahore_park_view_city_3_years_installments_plan_5_marla_brand_new_house_for_sale_in_park_view_city-53762862-1466-1.html,,True,True,True,True,True,1.75,5.0,1361.2549999999999,1.0,2.0,,,12867.64705882353,1,1,0,0,0,0,0,0,0,0,0,0,1,54,25
1,Park View City,4.0,5.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/park_view_city_park_view_city_-_diamond_block_5_marla_luxury_house_for_sale_in_parkview_city_lahore-52887814-17433-1.html,3,True,True,True,True,True,1.85,5.0,1361.2549999999999,1.0,2.0,1.0,3.0,13602.941176470587,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,Park View City,5.0,4.0,2022.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bathrooms': '4', 'Kitchens': '2'}",https://www.zameen.com/Property/park_view_city_park_view_city_-_jade_block_5_marla_house_lda_approved_for_sale_in_park_view_city_lahore-53417659-4135-1.html,,,True,,True,True,1.99,5.0,1361.2549999999999,,2.0,,,14632.35294117647,1,1,1,1,1,1,1,0,1,0,1,0,0,51,14
1,Park View City,4.0,4.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '4', 'Kitchens': '2'}",https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_overseas_brand_new_5_marla_house_for_sale_in_tulip_block_park_view_city_lahore_near_broadway_commercial-53883921-13754-1.html,True,,True,True,True,True,2.3,5.0,1361.2549999999999,,2.0,,,16911.764705882353,1,1,1,0,1,1,1,0,0,1,1,0,1,33,7
1,Park View City,6.0,6.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '6', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/lahore_park_view_city_brand_new_10_marla_house_for_sale_in_park_view_city_lahore-53755693-1466-1.html,2,True,True,True,True,True,3.5,10.0,2722.5099999999998,1.0,2.0,1.0,3.0,12867.64705882353,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
