Property ID,Society,Society Link,Name,Page Title,Price,Marla,Area (sqft),Bedrooms,Baths,Floor Number,Total Floors,Built Year,Rooms,Other Rooms,Link,Built in year,Parking Spaces,Floors,Bathrooms,Servant Quarters,Kitchens,Store Rooms
52858216,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 8 - Ex Park View, DHA Phase 8, DHA Defence, Lahore, Punjab",PKR 27.5 Crore,2.0,450.0,5,6,,,2025,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_park_view_d_h_a_lahore_2_kanal_brand_new_faisal_rasool_design_house_with_100_original_pics_available_for_sale-52858216-485-1.html,2025,5,2,6,2,3,1
53588351,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town - Block D, DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 3.1 Crore,5.0,1125.0,3,4,,,,"{'Bedrooms': '3', 'Bathrooms': '4', 'Kitchens': '1', 'Store Rooms': '1'}","Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_d_house_for_buy_dha_phase_9_town_block_d-53588351-8176-1.html,,1,,4,,1,1
53587249,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"4 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 5.5 Crore,10.0,2250.0,4,5,,,,"{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room",https://www.zameen.com/Property/dha_defence_dha_phase_6_used_modern_10_marla_house_available_for_sale_in_dha_phase_6_at_a_ideal_location-53587249-1448-1.html,,2,2,5,1,2,1
53524907,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town - Block C, DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 2.4 Crore,5.0,1125.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4'}","Drawing Room, Dining Room, Kitchens, Prayer Room, Powder Room, Gym, Store Rooms, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_c_solid_construction_5_marla_house_in_dha_9_town-53524907-8175-1.html,2025,,2,4,,,
52501252,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 5, DHA Defence, Lahore, Punjab",PKR 3 Crore,5.0,1125.0,3,4,,,2024,"{'Bedrooms': '3', 'Bathrooms': '4'}","Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_5_d_h_a_lahore_5_marla_house_mazhar_munir_design_with_100_original_pics_available_for_sale-52501252-1447-1.html,2024,,2,4,,,
52784177,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"4 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 7, DHA Defence, Lahore, Punjab",PKR 4.78 Crore,10.0,2250.0,3,5,,,2024,"{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_7_charming_4-bedroom_10_marla_house_in_dha_with_modern_comfort_with_stylish_finishes-52784177-1450-1.html,2024,2,2,4,2,2,2
53294857,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6 - Block M, DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 14.8 Crore,1.0,225.0,5,7,,,2025,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_m_one-kanal_6_beds_fully_modern_fully_furnished_house_available_for_sale-53294857-1621-1.html,2025,2,2,6,2,2,1
53319622,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 7, DHA Defence, Lahore, Punjab",PKR 5.25 Crore,1.0,225.0,5,6,,,2023,{'Servant Quarters': '1'},Other Rooms,https://www.zameen.com/Property/dha_defence_dha_phase_7_1_kanal_a_plus_grey_finish_house_near_mcdonald_s-53319622-1450-1.html,2023,4,,,1,,
53486522,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"7 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 32 Crore,2.0,450.0,7,-,,,,{},,https://www.zameen.com/Property/dha_defence_dha_phase_6_100_percent_owner_built_house_solid_construction-53486522-1448-1.html,,,,,,,
53401845,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"4 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 7 - Block T, DHA Phase 7, DHA Defence, Lahore, Punjab",PKR 4.45 Crore,10.0,2250.0,4,5,,,2025,"{'Bedrooms': '4', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_t_10_marla_out_standing_top_quality_brand_new_house_with_basement_designed_by_mazhar_munir_for_sale_in_dha_phase_7-53401845-1627-1.html,2025,3,2,6,1,2,1
53576565,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 1, DHA Defence, Lahore, Punjab",PKR 16 Crore,2.0,450.0,5,6,,,2022,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/dha_defence_dha_phase_1_2_kanal_house_in_dha_phase_1_for_sale_at_good_location-53576565-1442-1.html,2022,4,2,6,2,2,1
53576563,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town - Block C, DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 2.5 Crore,5.0,1125.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_c_get_an_attractive_house_in_lahore_under_rs_25000000-53576563-8175-1.html,2025,1,2,4,1,2,1
53570675,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"4 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 1 - Block P, DHA Phase 1, DHA Defence, Lahore, Punjab",PKR 5 Crore,10.0,2250.0,4,5,,,,"{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_block_p_prime_location_10_marla_spacious_house_is_available_in_dha_phase_1_-_block_p_for_sale-53570675-1655-1.html,,2,2,5,1,2,1
53546043,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 4 - Block KK, DHA Phase 4, DHA Defence, Lahore, Punjab",PKR 6.95 Crore,9.0,2025.0,5,6,,,,{},"Drawing Room, Dining Room, Study Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/dha_phase_4_dha_phase_4_-_block_kk_full_basement_modern_9_33_marla_house_dha_lahore_phase_4_kk_block-53546043-17171-1.html,,,,,,,
53562056,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 8 - Block L, DHA Phase 8, DHA Defence, Lahore, Punjab",PKR 5.4 Crore,10.0,2250.0,5,5,,,,"{'Bedrooms': '5', 'Bathrooms': '5', 'Kitchens': '2'}","Servant Quarters, Drawing Room, Dining Room, Lounge or Sitting Room",https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_block_l_10_marla_brand_new_modern_design_lavish_house_for_sale_in_dha_for_discounted_price_and_original_pictures_download_the_app_signature_lands-53562056-8871-1.html,,,2,5,,2,
53024096,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"6 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 25.99 Crore,1.2,270.0,6,7,,,2025,"{'Bedrooms': '6', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room",https://www.zameen.com/Property/dha_defence_dha_phase_6_23_marla_corner_full_furnished_full_basement_6_bed_with_swimming_pool_amp_cinema_roof_top_garden_lift_in_ultra_modern_bungalow_for_sale_at_back_of_park-53024096-1448-1.html,2025,4,3,6,2,3,1
53021150,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 5, DHA Defence, Lahore, Punjab",PKR 14.75 Crore,1.0,225.0,5,6,,,,{},,https://www.zameen.com/Property/dha_defence_dha_phase_5_20_marla_elegant_and_fully_maintained_with_pool_basement_super_hot_located_bungalow_is_available_in_the_best_block_of_dha_phase_5_lahore-53021150-1447-1.html,,,2,,,,
53021133,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 10.9 Crore,1.0,225.0,5,6,,,,{},"Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_elegant_and_fully_maintained_super_hot_located_bungalow_is_available_in_the_best_block_of_dha_lahore-53021133-1448-1.html,,,2,,,,
53002586,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 13.37 Crore,1.0,225.0,5,7,,,2025,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_6_one_kanal_luxury_house_to_fully_farnish_all_luxuries_very_hot_location_near_defence_club-53002586-1448-1.html,2025,4,2,6,2,3,1
51345466,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"6 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 3, DHA Defence, Lahore, Punjab",PKR 40 Crore,4.0,900.0,6,6,,,2023,"{'Bedrooms': '6', 'Bathrooms': '6', 'Servant Quarters': '3', 'Kitchens': '2', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_3_4_kanal_most_amazing_stuning_house_for_sale_in_dha_phase_3_y_block_lahore-51345466-1454-1.html,2023,4,1,6,3,2,2
53589388,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 2.31 Crore,5.0,1125.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_9_town_charming_3-bedroom_5_marla_house_in_dha_with_modern_comfort_with_stylish_finishes-53589388-1452-1.html,2025,2,2,4,1,2,1
53524906,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town - Block B, DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 2.35 Crore,5.0,1125.0,3,4,,,2024,"{'Bedrooms': '3', 'Bathrooms': '4', 'Store Rooms': '1'}","Drawing Room, Dining Room, Kitchens, Powder Room, Lounge or Sitting Room",https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_b_ideal_family_home_for_sale_dha_9_town_lahore-53524906-8174-1.html,2024,,2,4,,,1
53524905,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town - Block A, DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 2.3 Crore,5.0,1125.0,3,4,,,,"{'Bedrooms': '3', 'Bathrooms': '4'}","Drawing Room, Dining Room, Kitchens, Powder Room, Lounge or Sitting Room",https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_a_prime_5_marla_home_for_sale_in_dha_9_town-53524905-8173-1.html,,,2,4,,,
53547706,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"4 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab",PKR 5.3 Crore,10.0,2250.0,4,4,,,2025,"{'Bedrooms': '4', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2'}","Dining Room, Prayer Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_10_marla_brand_new_house_for_sale_in_phase_8_ex_air_avenue_dha_lahore-53547706-407-1.html,2025,3,3,4,1,2,
53550493,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 5 - Block H, DHA Phase 5, DHA Defence, Lahore, Punjab",PKR 13.75 Crore,1.1,247.50000000000003,5,6,,,2025,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_h_22_marla_corner_super_classical_luxury_bungalow_for_sale_on_top_laction-53550493-1605-1.html,2025,,3,6,2,3,2
53587248,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 15.25 Crore,1.0,225.0,5,6,,,,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room",https://www.zameen.com/Property/dha_defence_dha_phase_6_modern_design_1_kanal_fully_furnished_house_for_sale_in_dha_phase_6_at_a_prime_location-53587248-1448-1.html,,4,2,6,2,2,1
53220552,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"11 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 8 - Ex Park View, DHA Phase 8, DHA Defence, Lahore, Punjab",PKR 24.35 Crore,2.6,585.0,9,-,,,2025,"{'Bedrooms': '9', 'Bathrooms': '10', 'Servant Quarters': '3', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_park_view_dha_phase_8_ex_park_view_43_marla_corner_duplex-53220552-485-1.html,2025,6,2,10,3,1,1
53220558,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"4 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 8 - Ex Park View, DHA Phase 8, DHA Defence, Lahore, Punjab",PKR 5.4 Crore,10.0,2250.0,4,5,,,,"{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1'}",,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_park_view_dha_phase_8_ex_park_view_10_marla_house_for_sale-53220558-485-1.html,,,,5,1,,
53587113,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 4 - Block FF, DHA Phase 4, DHA Defence, Lahore, Punjab",PKR 10 Crore,1.0,225.0,5,7,,,2022,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_4_dha_phase_4_-_block_ff_1_kanal_fully_furnished_corner_house_for_sale_in_dha_phase_4_hot_location-53587113-1594-1.html,2022,4,2,6,2,2,2
53586822,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"4 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 5, DHA Defence, Lahore, Punjab",PKR 5.5 Crore,10.0,2250.0,3,5,,,2019,"{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/dha_defence_dha_phase_5_owner_build_very_close_to_be_penta_square-53586822-1447-1.html,2019,2,2,3,1,1,1
52829193,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"6 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 8, DHA Defence, Lahore, Punjab",PKR 8.91 Crore,1.3,292.5,6,6,,,2025,"{'Bedrooms': '6', 'Bathrooms': '7', 'Servant Quarters': '3', 'Kitchens': '3', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_8_26_marla_corner_basemnt_modern_design_home-52829193-1451-1.html,2025,5,3,7,3,3,2
53576590,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"6 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 3, DHA Defence, Lahore, Punjab",PKR 27 Crore,2.0,450.0,6,6,,,2014,"{'Bedrooms': '6', 'Bathrooms': '7', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_3_your_dream_2_kanal_house_is_available_in_dha_phase_3-53576590-1454-1.html,2014,6,2,7,2,2,1
53576592,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 2, DHA Defence, Lahore, Punjab",PKR 12 Crore,1.0,225.0,5,6,,,2,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Prayer Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/dha_defence_dha_phase_2_highly-desirable_house_available_in_dha_phase_2_for_sale-53576592-1444-1.html,2,4,,6,2,2,1
53451171,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"- Bedroom House for sale in DHA Defence, Lahore","DHA Phase 1, DHA Defence, Lahore, Punjab",PKR 17 Crore,2.0,450.0,5,-,,,2025,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_1_prime_location_good_view_house_for_sale-53451171-1442-1.html,2025,4,2,6,2,2,1
53524904,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 2.25 Crore,5.0,1125.0,3,4,,,,"{'Bedrooms': '3', 'Bathrooms': '4'}","Drawing Room, Dining Room, Kitchens, Powder Room, Lounge or Sitting Room",https://www.zameen.com/Property/dha_defence_dha_9_town_stylish_well-built_house_available_in_dha_lahore_9_town-53524904-1452-1.html,,,2,4,,,
53364353,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 2, DHA Defence, Lahore, Punjab",PKR 8 Crore,1.1,247.50000000000003,5,5,,,,{},,https://www.zameen.com/Property/dha_defence_dha_phase_2_22_marla_double_storey_house_is_available_for_sale-53364353-1444-1.html,,,,,,,
53578062,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"6 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6 - Block C, DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 24 Crore,1.0,225.0,6,7,,,2025,"{'Bedrooms': '6', 'Bathrooms': '7', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_c_100_percent_original_pictures_full_basement_with_home_theatre_1_kanal_most_luxury_beautiful_design_bungalow_for_sale_at_prime_location_near_to_dha_raya-53578062-1612-1.html,2025,4,3,7,2,3,2
51958001,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 7 - Block S, DHA Phase 7, DHA Defence, Lahore, Punjab",PKR 7 Crore,1.0,225.0,5,6,,,,{},"Bedrooms, Bathrooms, Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_s_sophisticated_1-kanal_brand-new_home_with_smart_design_lavish_amenities_and_5_bedrooms_in_dha_phase_6-51958001-1626-1.html,,,,,,,
53157298,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"6 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 12.25 Crore,1.7,382.5,6,7,,,2025,"{'Bedrooms': '6', 'Bathrooms': '7'}","Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_6_facing_park_full_basment_fully_furnished_cinima_hall_swiwing_pool_lift_installed_roof_top_garden_ultra_modren_out_standing_top_quality_close_to_raya_fairways_commercial-53157298-1448-1.html,2025,5,3,7,,,
53585558,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 3.2 Crore,5.0,1125.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Lounge or Sitting Room",https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_modern_house_for_sale_in_dha_9_town-53585558-1452-1.html,2025,1,2,4,1,1,1
53585548,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 2.9 Crore,5.0,1125.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Lounge or Sitting Room",https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_modern_house_for_sale-53585548-1452-1.html,2025,1,2,4,1,1,1
51837698,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"7 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6 - Block K, DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 16 Crore,1.0,225.0,7,6,,,2024,"{'Bedrooms': '7', 'Bathrooms': '9', 'Servant Quarters': '1', 'Kitchens': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_1_kanal_house_full_basement_main_ki_back_near_golf_fairway_raya-51837698-1619-1.html,2024,4,3,9,1,2,
51960333,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"7 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6 - Block A, DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 16.1 Crore,1.0,225.0,7,6,,,,{},"Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_a_20_marla_brand_new_modern_house_full_besment_7_bedrooms_prime_location_phase_6-51960333-1610-1.html,,,3,,,,
